Label,user_nIdx,UserName,Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,Vip
4,1383,error1980,1.0,33.0,4.0,1.0,10769.0,897.0,1865.0,1.0,1.0,0.0
5,1384,让我化身锦鲤叭,1.0,1.0,0.0,0.0,12.0,312.0,140.0,0.0,0.0,0.0
0,1385,天呐你可真二,0.0,0.0,0.0,0.0,81.0,207.0,186.0,0.0,0.0,0.0
2,1386,纆隽,0.0,0.0,0.0,0.0,64.0,91.0,16.0,0.0,0.0,0.0
3,1387,咯噔胖次,1.0,8.0,1.0,1.0,200.0,1003.0,7356.0,0.0,0.0,0.0
1,1388,魔王的漫画书,1.0,11.0,2.0,0.0,676.0,604.0,24.0,0.0,0.0,0.0
2,1389,逗你逗你2014,1.0,2.0,0.0,0.0,37.0,122.0,132.0,0.0,0.0,0.0
5,1390,zzzdvvvvvvvvvv,0.0,0.0,0.0,1.0,82.0,748.0,2.0,0.0,0.0,0.0
1,1391,弑殇童话,1.0,17.0,2.0,1.0,10.0,48.0,659.0,0.0,0.0,0.0
1,1392,八雲雲_,1.0,21.0,4.0,0.0,10.0,56.0,275.0,0.0,0.0,0.0
3,1393,ZoCoCo_CN,1.0,7.0,0.0,1.0,56.0,683.0,1235.0,0.0,0.0,0.0
3,1394,我当然想你啊,1.0,12.0,1.0,1.0,432.0,130.0,9.0,0.0,0.0,0.0
1,1395,Morty9999,1.0,2.0,0.0,1.0,30.0,491.0,374.0,0.0,0.0,0.0
2,1396,羊好吃,1.0,13.0,2.0,0.0,2273.0,326.0,864.0,0.0,0.0,0.0
3,1397,ZoumaWss,1.0,13.0,0.0,1.0,51.0,2026.0,1386.0,0.0,0.0,0.0
3,1398,Phobiaed,1.0,2.0,0.0,1.0,39.0,58.0,6.0,0.0,0.0,0.0
2,1399,松饼加炼乳,1.0,5.0,0.0,1.0,50.0,506.0,2483.0,0.0,1.0,0.0
3,1400,派大星变美乃滋,1.0,8.0,2.0,1.0,0.0,85.0,7.0,0.0,1.0,0.0
0,1401,就是诚明呀,0.0,0.0,0.0,1.0,7.0,29.0,1.0,0.0,0.0,0.0
4,1402,幼儿园园霸52758,0.0,0.0,0.0,1.0,12.0,174.0,232.0,0.0,0.0,0.0
1,1403,爾東_CC,1.0,5.0,1.0,0.0,16.0,243.0,715.0,0.0,0.0,0.0
1,1404,千变万夏丶,1.0,14.0,2.0,1.0,124.0,664.0,1757.0,0.0,1.0,0.0
0,1405,多幸运在这里,0.0,0.0,0.0,1.0,49.0,108.0,311.0,0.0,0.0,0.0
0,1406,掰筷子,0.0,0.0,0.0,1.0,7.0,22.0,21.0,0.0,0.0,0.0
3,1407,尅埜,1.0,4.0,0.0,1.0,18.0,252.0,7.0,0.0,0.0,0.0
0,1408,L_Wanna,0.0,0.0,0.0,1.0,106.0,439.0,1489.0,0.0,0.0,0.0
3,1409,SuGAgASA,1.0,6.0,1.0,1.0,764.0,83.0,110.0,0.0,0.0,0.0
3,1410,白十GG,1.0,9.0,0.0,1.0,40.0,225.0,212.0,0.0,0.0,0.0
4,1411,-吸魂鬼-,0.0,0.0,0.0,1.0,22.0,88.0,181.0,0.0,0.0,0.0
4,1412,Gemdreamer·PI,0.0,0.0,0.0,1.0,27.0,314.0,171.0,0.0,0.0,0.0
4,1413,能吃的香菜,0.0,0.0,0.0,1.0,16.0,303.0,9.0,0.0,0.0,0.0
4,1414,MISakamikoto20001,0.0,0.0,0.0,1.0,29.0,66.0,26.0,0.0,0.0,0.0
4,1415,多功能彩笔,0.0,0.0,0.0,1.0,95.0,145.0,4595.0,0.0,0.0,0.0
0,1416,很休闲的玩家,0.0,0.0,0.0,1.0,49.0,193.0,181.0,0.0,0.0,0.0
1,1417,不犯中二就犯病,1.0,21.0,1.0,1.0,9.0,101.0,8.0,0.0,0.0,0.0
3,1418,SUNHANNIBA,1.0,10.0,1.0,1.0,183.0,546.0,1.0,0.0,0.0,0.0
5,1419,尘归尘封,1.0,24.0,3.0,1.0,46.0,166.0,6.0,0.0,0.0,0.0
4,1420,palleed,0.0,0.0,0.0,1.0,0.0,28.0,3.0,0.0,0.0,0.0
0,1421,黑疯佬先生,0.0,0.0,0.0,1.0,22.0,13.0,7.0,0.0,0.0,0.0
1,1422,kekelegume,1.0,7.0,0.0,0.0,10.0,108.0,16.0,0.0,0.0,0.0
0,1423,健身房常驻混子,0.0,0.0,0.0,1.0,298.0,145.0,383.0,0.0,0.0,0.0
2,1424,·黑金兔兔厨·,1.0,24.0,3.0,0.0,249.0,665.0,6662.0,0.0,0.0,1.0
1,1425,·杨蘑菇·,1.0,13.0,13.0,0.0,5363.0,812.0,473.0,1.0,0.0,1.0
1,1426,小天使的翅膀硬了你来打我啊,1.0,5.0,0.0,1.0,335.0,2623.0,9921.0,0.0,0.0,0.0
4,1427,已非意中人,0.0,0.0,0.0,1.0,40.0,336.0,184.0,0.0,0.0,0.0
0,1428,吾乃是中二病患者_369,0.0,0.0,0.0,0.0,5.0,21.0,11.0,0.0,0.0,0.0
1,1429,小狗鯊魚,1.0,8.0,0.0,1.0,615.0,901.0,8769.0,0.0,0.0,1.0
3,1430,呆头虎虎,1.0,7.0,1.0,1.0,80.0,261.0,17.0,0.0,0.0,0.0
1,1431,荒野之息2什么时候出,1.0,0.0,1.0,1.0,51.0,144.0,125.0,0.0,0.0,0.0
3,1432,Chrysalis7,1.0,4.0,0.0,1.0,68.0,441.0,33.0,0.0,0.0,0.0
1,1433,抗压王兜兜,1.0,2.0,0.0,1.0,43.0,7.0,10.0,0.0,0.0,0.0
5,1434,V29822,0.0,0.0,0.0,1.0,27.0,89.0,849.0,0.0,0.0,0.0
5,1435,矬謉_Jason,1.0,7.0,0.0,0.0,162.0,934.0,5758.0,0.0,0.0,0.0
3,1436,仮面ZORO,1.0,7.0,0.0,1.0,377.0,190.0,54.0,0.0,0.0,0.0
1,1437,别难为狗了_,1.0,1.0,1.0,1.0,11.0,144.0,492.0,0.0,0.0,1.0
3,1438,清风上玄月,1.0,14.0,2.0,1.0,65.0,105.0,638.0,0.0,0.0,0.0
0,1439,北枳9102,0.0,0.0,0.0,1.0,46.0,459.0,184.0,0.0,0.0,0.0
0,1440,qwegni,0.0,0.0,0.0,1.0,4.0,27.0,241.0,0.0,0.0,0.0
0,1441,神33040,0.0,0.0,0.0,1.0,22.0,40.0,79.0,0.0,0.0,0.0
4,1442,娱乐用万能天使,0.0,0.0,0.0,1.0,2.0,28.0,6.0,0.0,0.0,0.0
1,1443,Booker_Dewitt,1.0,23.0,4.0,0.0,191.0,480.0,289.0,0.0,0.0,1.0
1,1444,犀利铜锣烧y,1.0,18.0,2.0,1.0,31.0,173.0,112.0,0.0,1.0,0.0
1,1445,leonhavenohands,1.0,14.0,1.0,1.0,274.0,251.0,396.0,0.0,0.0,0.0
4,1446,鬼跪鬼鬼,0.0,0.0,0.0,1.0,12.0,73.0,71.0,0.0,0.0,0.0
1,1447,Ataraxia平安喜樂,1.0,5.0,0.0,1.0,122.0,282.0,311.0,0.0,0.0,0.0
2,1448,董欣洁1226,1.0,8.0,1.0,0.0,356.0,3556.0,10158.0,0.0,0.0,1.0
1,1449,胡开心zz,1.0,16.0,0.0,1.0,58.0,455.0,1846.0,0.0,0.0,0.0
4,1450,僵尸时代2277,0.0,0.0,0.0,1.0,64.0,54.0,75.0,0.0,0.0,0.0
4,1451,大芒果果果果果果菌,0.0,0.0,0.0,1.0,78.0,1175.0,436.0,0.0,0.0,0.0
1,1452,野生的舰队指挥官,1.0,16.0,1.0,1.0,84.0,1178.0,24412.0,0.0,0.0,0.0
4,1453,污半生,1.0,6.0,2.0,1.0,62.0,16.0,577.0,0.0,0.0,0.0
3,1454,dang033,1.0,26.0,2.0,1.0,19.0,86.0,47.0,0.0,0.0,0.0
0,1455,流云心Aurora,0.0,0.0,0.0,1.0,16.0,15.0,499.0,0.0,0.0,0.0
2,1456,Helo青蛙斗舞,1.0,22.0,3.0,0.0,31.0,412.0,152.0,0.0,0.0,0.0
5,1457,穿刺术,0.0,0.0,0.0,1.0,0.0,66.0,9.0,0.0,0.0,0.0
4,1458,Kuri丶END,0.0,0.0,0.0,1.0,0.0,238.0,406.0,0.0,0.0,0.0
4,1459,快乐少年亚索,0.0,0.0,0.0,1.0,14.0,139.0,40.0,0.0,0.0,0.0
3,1460,色图雷达启动,1.0,13.0,1.0,1.0,24.0,176.0,1422.0,0.0,0.0,0.0
0,1461,即将燃尽的红莲,0.0,0.0,0.0,0.0,23.0,321.0,364.0,0.0,0.0,0.0
1,1462,阳每天都想看海,1.0,3.0,0.0,1.0,110.0,1816.0,14151.0,0.0,0.0,0.0
3,1463,现世劫,1.0,38.0,4.0,1.0,64.0,183.0,132.0,0.0,0.0,0.0
4,1464,阿涵阿函,0.0,0.0,0.0,1.0,12.0,34.0,34.0,0.0,0.0,0.0
5,1465,骂人兔兔成大V,1.0,3.0,0.0,1.0,95.0,403.0,752.0,0.0,0.0,0.0
5,1466,锦鲤本尊就在这里Koi,1.0,16.0,0.0,0.0,418.0,3970.0,14086.0,0.0,0.0,0.0
1,1467,click或ph,1.0,29.0,9.0,1.0,42.0,89.0,7.0,0.0,0.0,0.0
1,1468,xwmrct,1.0,3.0,1.0,0.0,267.0,481.0,128.0,0.0,0.0,0.0
4,1469,cbsy85417,0.0,0.0,0.0,1.0,26.0,21.0,2.0,0.0,0.0,0.0
1,1470,XieScorpio,1.0,6.0,0.0,1.0,20.0,87.0,25.0,0.0,0.0,0.0
0,1471,藏剑山庄许愿池,0.0,0.0,0.0,0.0,108.0,585.0,8568.0,0.0,0.0,0.0
3,1472,人间极恶_苏酒肆,1.0,25.0,10.0,1.0,13.0,34.0,9.0,0.0,0.0,0.0
0,1473,竹墨尘儿,0.0,0.0,0.0,1.0,72.0,364.0,198.0,0.0,0.0,0.0
1,1474,依然BB旺,1.0,11.0,1.0,1.0,148.0,121.0,1477.0,0.0,0.0,0.0
2,1475,你饿了关我屁事,1.0,3.0,0.0,0.0,80.0,730.0,28.0,0.0,0.0,0.0
4,1476,黑夜的影子94551,0.0,0.0,0.0,1.0,21.0,99.0,13.0,0.0,0.0,0.0
3,1477,epenguin22,1.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0
5,1478,0天赋,0.0,0.0,0.0,0.0,58.0,1401.0,9875.0,0.0,0.0,0.0
2,1479,ZELDA_WAN,0.0,0.0,0.0,0.0,41.0,143.0,30.0,0.0,0.0,0.0
1,1480,我妈说学做人要先听核,1.0,9.0,0.0,1.0,1508.0,570.0,222.0,0.0,0.0,0.0
5,1481,Eeeekai,1.0,17.0,0.0,1.0,41.0,145.0,1749.0,0.0,0.0,0.0
1,1482,哀虎菌,1.0,9.0,1.0,1.0,17.0,274.0,1201.0,0.0,0.0,1.0
1,1483,脑浆蘑菇汤,1.0,2.0,0.0,0.0,135.0,2709.0,6363.0,0.0,0.0,0.0
2,1484,momomoheiv,1.0,0.0,1.0,0.0,100.0,226.0,8680.0,0.0,0.0,0.0
0,1485,碱性胶囊,0.0,0.0,0.0,0.0,167.0,24.0,10.0,0.0,0.0,0.0
5,1486,Pillow_bat,1.0,0.0,3.0,1.0,135.0,758.0,23.0,0.0,0.0,0.0
3,1487,每天砍一棵白桦树,1.0,25.0,2.0,1.0,144.0,843.0,1503.0,0.0,0.0,0.0
0,1488,逍遥过去了,0.0,0.0,0.0,1.0,1.0,8.0,4.0,0.0,0.0,0.0
1,1489,立志和老番茄成为校友,1.0,45.0,7.0,0.0,4088.0,3625.0,7591.0,0.0,0.0,1.0
2,1490,肥宅系百合男子,0.0,0.0,0.0,0.0,91.0,971.0,2206.0,0.0,0.0,0.0
3,1491,奢求_82084,1.0,2.0,0.0,1.0,25.0,28.0,57.0,0.0,0.0,0.0
3,1492,焦糖红辣椒,1.0,8.0,1.0,1.0,432.0,944.0,230.0,0.0,0.0,1.0
1,1493,阿华甜z,1.0,7.0,0.0,1.0,116.0,167.0,62.0,0.0,0.0,0.0
5,1494,不冷也不热的HUI,0.0,0.0,0.0,1.0,52.0,494.0,1865.0,0.0,0.0,0.0
4,1495,墨稻梨殇,0.0,0.0,0.0,1.0,78.0,864.0,661.0,0.0,0.0,0.0
1,1496,kaer47,1.0,15.0,2.0,0.0,402.0,93.0,2512.0,0.0,0.0,0.0
1,1497,vic豹,1.0,11.0,1.0,1.0,186.0,1221.0,700.0,0.0,0.0,0.0
1,1498,小兔猫雨叶,1.0,10.0,0.0,0.0,942.0,1083.0,4689.0,0.0,0.0,1.0
1,1499,一只有梦想的狗纸,1.0,21.0,0.0,1.0,335.0,1066.0,7.0,0.0,0.0,0.0
2,1500,山山不住大山里,1.0,12.0,0.0,0.0,26.0,114.0,1083.0,0.0,1.0,0.0
3,1501,okabun_,1.0,12.0,0.0,1.0,123.0,274.0,2446.0,0.0,0.0,0.0
4,1502,三三喵呀,0.0,0.0,0.0,1.0,5.0,21.0,41.0,0.0,0.0,0.0
0,1503,海风轻云雁,0.0,0.0,0.0,1.0,41.0,250.0,2344.0,0.0,0.0,0.0
4,1504,西木可Crowe,0.0,0.0,0.0,1.0,17.0,34.0,85.0,0.0,0.0,0.0
1,1505,顾影自叹,1.0,6.0,0.0,1.0,178.0,756.0,269.0,0.0,0.0,0.0
4,1506,谁染青衣沫肆雪,0.0,0.0,0.0,1.0,44.0,152.0,68.0,0.0,0.0,0.0
4,1507,C纯属娱乐,0.0,0.0,0.0,1.0,14.0,241.0,14.0,0.0,0.0,0.0
4,1508,7777狸子果,0.0,0.0,0.0,1.0,1.0,9.0,14.0,0.0,0.0,0.0
3,1509,Dawn_Sinnoh,1.0,13.0,0.0,1.0,147.0,81.0,54.0,0.0,0.0,0.0
3,1510,鸥叽叽叽,1.0,5.0,0.0,1.0,46.0,749.0,1172.0,0.0,0.0,0.0
5,1511,心镜D,0.0,0.0,0.0,1.0,103.0,607.0,356.0,0.0,0.0,0.0
1,1512,manami的吉他,1.0,4.0,0.0,1.0,162.0,918.0,543.0,0.0,0.0,0.0
3,1513,转发抽奖搜罗,1.0,12.0,0.0,1.0,10428.0,331.0,14143.0,0.0,0.0,0.0
0,1514,夏夜的物语,0.0,0.0,0.0,1.0,26.0,196.0,59.0,0.0,0.0,0.0
4,1515,月轮姐姐什么时候到,0.0,0.0,0.0,1.0,13.0,15.0,10.0,0.0,0.0,0.0
0,1516,_Drm丶梦想,0.0,0.0,0.0,1.0,38.0,37.0,4.0,0.0,0.0,0.0
4,1517,MC不好玩QAQ_772,0.0,0.0,0.0,1.0,0.0,94.0,5.0,0.0,0.0,0.0
3,1518,摸鱼队长Arno11,1.0,0.0,1.0,1.0,35.0,172.0,63.0,0.0,0.0,0.0
4,1519,有圈的9,0.0,0.0,0.0,1.0,13.0,46.0,60.0,0.0,0.0,0.0
0,1520,键盘给我,0.0,0.0,0.0,1.0,17.0,227.0,110.0,0.0,0.0,0.0
3,1521,unadertale,1.0,2.0,0.0,1.0,95.0,51.0,21.0,0.0,0.0,0.0
4,1522,沐淤清泫,0.0,0.0,0.0,1.0,37.0,63.0,1.0,0.0,0.0,0.0
1,1523,Regis_,1.0,8.0,0.0,1.0,25.0,78.0,430.0,0.0,0.0,0.0
1,1524,别烦我在抢饭,1.0,5.0,0.0,0.0,1305.0,158.0,365.0,0.0,0.0,1.0
2,1525,阿欧丝瑞,0.0,0.0,0.0,0.0,84.0,17.0,44.0,0.0,0.0,0.0
2,1526,乚巳巳卩厶匚巳,1.0,12.0,0.0,0.0,42.0,279.0,2673.0,0.0,0.0,0.0
5,1527,万叶飞花流丶,0.0,0.0,0.0,0.0,22.0,58.0,54.0,0.0,0.0,0.0
0,1528,MicroBlog神奈,0.0,0.0,0.0,0.0,80.0,50.0,10.0,0.0,0.0,0.0
4,1529,四方羊尊,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0
1,1530,早上吃什么好,1.0,3.0,0.0,1.0,60.0,37.0,3.0,0.0,0.0,0.0
4,1531,saber26241,0.0,0.0,0.0,1.0,31.0,159.0,78.0,0.0,0.0,0.0
1,1532,叫柒沐啦,1.0,11.0,2.0,1.0,74.0,392.0,6945.0,0.0,0.0,0.0
4,1533,tl疯人院,0.0,0.0,0.0,1.0,85.0,370.0,3231.0,0.0,0.0,1.0
3,1534,人穷志短败嗨风_,1.0,7.0,1.0,1.0,39.0,322.0,1590.0,0.0,0.0,0.0
0,1535,R丶尺子,0.0,0.0,0.0,1.0,31.0,79.0,27.0,0.0,0.0,0.0
1,1536,墨色未白,1.0,13.0,3.0,1.0,209.0,416.0,4190.0,0.0,0.0,0.0
5,1537,此世魅影,1.0,7.0,0.0,1.0,15.0,70.0,3715.0,0.0,0.0,0.0
3,1538,极品老仙伴您成长,0.0,0.0,0.0,1.0,41.0,37.0,3.0,0.0,0.0,0.0
1,1539,你一笑如花,1.0,14.0,1.0,1.0,72.0,1165.0,478.0,0.0,0.0,0.0
2,1540,花花花花花楹,1.0,10.0,0.0,0.0,8.0,246.0,883.0,0.0,0.0,0.0
0,1541,恶意合格,0.0,0.0,0.0,1.0,35.0,10.0,12.0,0.0,0.0,0.0
3,1542,家住隔壁我姓王--,1.0,6.0,3.0,1.0,90.0,172.0,24.0,0.0,0.0,0.0
2,1543,北斗to南,0.0,0.0,0.0,0.0,3.0,53.0,139.0,0.0,0.0,0.0
0,1544,风火少侠,0.0,0.0,0.0,1.0,54.0,276.0,282.0,0.0,0.0,0.0
3,1545,原来是江哥啊,1.0,7.0,0.0,1.0,38.0,30.0,15.0,0.0,0.0,0.0
4,1546,快看啊B君,0.0,0.0,0.0,1.0,22.0,54.0,1.0,0.0,0.0,0.0
1,1547,蜀黍今天也要努力,1.0,9.0,2.0,0.0,86.0,829.0,3391.0,0.0,0.0,0.0
1,1548,莉可没睡醒,1.0,5.0,7.0,0.0,127.0,285.0,1203.0,0.0,0.0,0.0
3,1549,哦伊哇伊伊,1.0,5.0,1.0,1.0,7.0,37.0,0.0,0.0,0.0,0.0
0,1550,760782掌缘生灭,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1551,寸心澈水寒,1.0,9.0,1.0,1.0,95.0,203.0,1632.0,0.0,0.0,0.0
2,1552,万能小段JDuan,1.0,3.0,1.0,0.0,98.0,56.0,128.0,0.0,1.0,0.0
1,1553,天宇无轩,1.0,13.0,1.0,1.0,51.0,268.0,9.0,0.0,0.0,0.0
4,1554,毂辘毂鲈,0.0,0.0,0.0,1.0,38.0,112.0,514.0,0.0,0.0,0.0
3,1555,久伴不离_cc,1.0,14.0,2.0,1.0,319.0,204.0,1375.0,0.0,0.0,0.0
3,1556,山野一井,1.0,6.0,0.0,1.0,439.0,889.0,450.0,0.0,0.0,0.0
4,1557,吡数自在人心,0.0,0.0,0.0,1.0,4.0,56.0,14.0,0.0,0.0,0.0
1,1558,风暴击倒树,1.0,18.0,0.0,1.0,34.0,402.0,2871.0,0.0,0.0,0.0
4,1559,星叶儿不会受伤,0.0,0.0,0.0,1.0,1.0,78.0,96.0,0.0,0.0,0.0
3,1560,-hhyyyyyy-,1.0,7.0,3.0,1.0,1225.0,692.0,1845.0,1.0,0.0,0.0
3,1561,红鲤鱼与绿鲤鱼与驴--233,1.0,8.0,1.0,1.0,36.0,395.0,3.0,0.0,0.0,0.0
3,1562,年轻人别一言不合就立flag,1.0,10.0,7.0,1.0,3.0,208.0,568.0,0.0,0.0,0.0
0,1563,猫咪爱吃鱼嗯啊,0.0,0.0,0.0,1.0,12.0,28.0,5.0,0.0,0.0,0.0
1,1564,朱子彧2333,1.0,0.0,9.0,1.0,121.0,108.0,172.0,0.0,0.0,0.0
1,1565,阿育的土豆粉,1.0,4.0,0.0,1.0,74.0,2799.0,542.0,0.0,0.0,0.0
1,1566,欢眠,1.0,28.0,0.0,1.0,1276.0,220.0,166.0,0.0,1.0,1.0
4,1567,贝雷丝厨,0.0,0.0,0.0,1.0,26.0,410.0,984.0,0.0,0.0,0.0
3,1568,带怯偷眼望,1.0,4.0,0.0,1.0,36.0,89.0,2.0,0.0,1.0,0.0
2,1569,明日方舟鸿雪,1.0,49.0,16.0,0.0,172.0,177.0,1933.0,0.0,0.0,0.0
5,1570,咦我昵称哪去了,1.0,3.0,0.0,1.0,44.0,487.0,39.0,0.0,0.0,0.0
1,1571,華Karin,1.0,7.0,1.0,1.0,47.0,120.0,1150.0,0.0,0.0,0.0
4,1572,飞天的虾族,0.0,0.0,0.0,1.0,35.0,81.0,28.0,0.0,0.0,0.0
1,1573,2言言吖icon,1.0,35.0,6.0,0.0,3385.0,521.0,1138.0,0.0,0.0,0.0
0,1574,神女控5542376338,0.0,0.0,0.0,1.0,15.0,142.0,854.0,0.0,0.0,0.0
0,1575,优烈的小窝,0.0,0.0,0.0,1.0,36.0,46.0,123.0,0.0,0.0,0.0
3,1576,MuteANDowl,1.0,3.0,0.0,1.0,267.0,256.0,595.0,0.0,0.0,0.0
3,1577,MoussZ,1.0,15.0,2.0,1.0,66.0,454.0,801.0,0.0,0.0,0.0
3,1578,小z剑客,1.0,16.0,2.0,1.0,116.0,114.0,124.0,0.0,0.0,0.0
4,1579,手指指天脚踏地,0.0,0.0,0.0,1.0,20.0,111.0,202.0,0.0,0.0,0.0
5,1580,DdeJaVuuuuuuuuu,1.0,5.0,0.0,1.0,144.0,134.0,47.0,0.0,0.0,0.0
0,1581,A大调的华尔兹,0.0,0.0,0.0,0.0,5.0,27.0,1.0,0.0,0.0,0.0
4,1582,千瞿,0.0,0.0,0.0,1.0,95.0,388.0,544.0,0.0,0.0,0.0
2,1583,M0101J-,1.0,1.0,0.0,0.0,101.0,277.0,249.0,0.0,0.0,0.0
3,1584,蓝白aozame,1.0,21.0,1.0,1.0,211.0,329.0,3834.0,0.0,0.0,0.0
0,1585,丶北橘南枳,0.0,0.0,0.0,1.0,85.0,166.0,1620.0,0.0,0.0,0.0
3,1586,丹丶墨,1.0,6.0,0.0,1.0,59.0,48.0,684.0,0.0,1.0,0.0
5,1587,超级男孩Hero,1.0,3.0,0.0,1.0,10266.0,617.0,5319.0,1.0,0.0,0.0
4,1588,pigpigpigoink,0.0,0.0,0.0,1.0,41.0,70.0,23.0,0.0,0.0,0.0
0,1589,XMAOsama,0.0,0.0,0.0,1.0,33.0,197.0,150.0,0.0,0.0,0.0
5,1590,lucks00,0.0,0.0,0.0,0.0,26.0,110.0,282.0,0.0,0.0,0.0
0,1591,风吟剑磬,0.0,0.0,0.0,1.0,7.0,111.0,327.0,0.0,0.0,0.0
2,1592,Mega_Empire,1.0,3.0,0.0,0.0,22.0,233.0,0.0,0.0,0.0,0.0
5,1593,人群中的小黑,0.0,0.0,0.0,1.0,56.0,254.0,137.0,0.0,1.0,0.0
1,1594,恶犬恶犬,1.0,4.0,0.0,1.0,219.0,907.0,2056.0,0.0,0.0,0.0
1,1595,V制式量产型萌新,1.0,0.0,5.0,0.0,11.0,93.0,276.0,0.0,0.0,0.0
1,1596,PigMeatBun,1.0,6.0,0.0,1.0,143.0,339.0,479.0,0.0,0.0,0.0
1,1597,闻人琅,1.0,8.0,1.0,0.0,68.0,505.0,2188.0,0.0,0.0,0.0
0,1598,LuvKy_zz,0.0,0.0,0.0,1.0,257.0,1940.0,1715.0,0.0,0.0,0.0
0,1599,一名路过的骑士,0.0,0.0,0.0,0.0,4.0,190.0,59.0,0.0,0.0,0.0
1,1600,云莫宇,1.0,3.0,0.0,1.0,236.0,906.0,2089.0,0.0,0.0,0.0
4,1601,忘初心有,0.0,0.0,0.0,1.0,44.0,76.0,117.0,0.0,0.0,0.0
2,1602,微博抽奖平台,1.0,16.0,3.0,1.0,16048381.0,1321.0,7411.0,1.0,0.0,1.0
4,1603,一般通过咸鱼,0.0,0.0,0.0,1.0,54.0,96.0,98.0,0.0,0.0,0.0
0,1604,肿肿,0.0,0.0,0.0,0.0,1124.0,96.0,69.0,1.0,0.0,1.0
0,1605,小小酥CASTE,0.0,0.0,0.0,1.0,88.0,1013.0,2162.0,0.0,0.0,0.0
4,1606,闇黑猫,0.0,0.0,0.0,1.0,10.0,114.0,13.0,0.0,0.0,0.0
1,1607,善良温柔又纯洁的鹤叔叔,1.0,8.0,2.0,1.0,199.0,691.0,339.0,0.0,0.0,0.0
4,1608,墨染夜雲,0.0,0.0,0.0,1.0,4.0,59.0,40.0,0.0,0.0,0.0
1,1609,Venus长板,1.0,14.0,0.0,1.0,174.0,37.0,9.0,0.0,0.0,0.0
3,1610,害怕眨眼睛,1.0,4.0,0.0,1.0,3963.0,26.0,0.0,0.0,0.0,0.0
3,1611,终极自闭人,1.0,0.0,3.0,1.0,66.0,403.0,2949.0,0.0,0.0,0.0
2,1612,呆毛突然翘起来了,1.0,2.0,0.0,0.0,109.0,297.0,1877.0,0.0,0.0,0.0
0,1613,心碎下雨夜,0.0,0.0,0.0,1.0,17.0,115.0,11.0,0.0,0.0,0.0
1,1614,爱吃鸡的郝神,1.0,15.0,1.0,1.0,6.0,8.0,36.0,0.0,0.0,0.0
5,1615,美丽玫瑰好好,1.0,5.0,0.0,1.0,524.0,12734.0,42515.0,0.0,0.0,0.0
2,1616,成分不明Z,1.0,2.0,0.0,0.0,98.0,153.0,33.0,0.0,0.0,0.0
3,1617,世事怎抵清宵梦境,1.0,15.0,3.0,1.0,74.0,65.0,6.0,0.0,0.0,0.0
0,1618,法海爱一休,0.0,0.0,0.0,1.0,29.0,305.0,565.0,0.0,0.0,0.0
0,1619,忠叔叔丶,0.0,0.0,0.0,1.0,16.0,414.0,634.0,0.0,0.0,0.0
3,1620,凯露单推人,1.0,10.0,0.0,1.0,160.0,73.0,1764.0,0.0,0.0,0.0
0,1621,夜午路乙,0.0,0.0,0.0,0.0,56.0,92.0,67.0,0.0,0.0,0.0
0,1622,离坤晋也,0.0,0.0,0.0,1.0,9.0,294.0,636.0,0.0,1.0,0.0
2,1623,回岸w韵,0.0,0.0,0.0,0.0,24.0,69.0,116.0,0.0,1.0,0.0
1,1624,poi的提督,1.0,62.0,13.0,1.0,60.0,885.0,373.0,0.0,0.0,0.0
3,1625,秦岭秋风i,1.0,10.0,0.0,1.0,148.0,321.0,1953.0,0.0,0.0,0.0
4,1626,烟花飞渡似水流年61558,0.0,0.0,0.0,1.0,1.0,57.0,10.0,0.0,0.0,0.0
1,1627,不加糖小波,1.0,7.0,0.0,1.0,197.0,310.0,87.0,0.0,0.0,0.0
0,1628,银八酱的坏笑,0.0,0.0,0.0,1.0,80.0,576.0,1779.0,0.0,1.0,0.0
2,1629,榎木遥_Enoki_haru,1.0,10.0,1.0,0.0,24.0,88.0,137.0,0.0,0.0,0.0
3,1630,林壑敛瞑色,1.0,7.0,0.0,1.0,200.0,43.0,153.0,0.0,0.0,0.0
3,1631,空城君嘘,1.0,0.0,1.0,1.0,222.0,955.0,405.0,0.0,0.0,0.0
1,1632,花果要早睡早起,1.0,22.0,7.0,0.0,811.0,411.0,648.0,0.0,0.0,0.0
5,1633,咖喱是阿三,1.0,4.0,2.0,0.0,849.0,5077.0,154809.0,0.0,1.0,0.0
1,1634,Walkhorseee,1.0,6.0,0.0,1.0,160.0,256.0,627.0,0.0,0.0,1.0
3,1635,不谢的枫,1.0,9.0,0.0,1.0,111.0,171.0,644.0,0.0,0.0,0.0
3,1636,空喵蕉太郎,1.0,0.0,1.0,1.0,122.0,470.0,9372.0,0.0,0.0,0.0
4,1637,Schwarz_-,0.0,0.0,0.0,1.0,25.0,104.0,81.0,0.0,0.0,0.0
1,1638,暗影施法者-,1.0,2.0,0.0,1.0,52.0,298.0,5.0,0.0,0.0,0.0
3,1639,御坂1998,1.0,3.0,0.0,1.0,51.0,45.0,85.0,0.0,0.0,0.0
