UserID,FirstIndex,IndexList,UserName,TotalComment,Comment,Reply,LikeCount,Province,ProvinceCode,Region,UserLocation,Description,UserDescription,DescriClean,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,VipRank
5162863033,2798,[2798],HeyyHowYouDoing,1,1,0,0,其他,2,,其他,1,我向前看有些凄凉,我向前看有些凄凉,8,0,0,11,67,105,0,0,0
5165585956,3842,[3842],看我弹死你这个猪皮,1,0,1,0,江西,16,宜春,江西 宜春,1,睡觉最重要,睡觉最重要,5,0,1,43,383,662,0,0,0
5170887906,1300,[1300],KIAAAAAAAA,1,1,0,0,河南,18,新乡,河南 新乡,1,:樱花:,,1,1,0,114,330,1129,0,0,0
5173016313,1038,"[1038, 1112, 1122]",踏海行者,3,3,0,1,海外,21,,海外,1,:蓝心::闪亮::向日葵:,,3,3,1,170,136,1358,0,0,0
5173167397,2762,[2762],禁闭可莉爱炸鱼,1,1,0,0,山东,10,,山东,1,UI不是IU,UI不是IU,6,0,1,170,24,8,0,0,0
5173339847,2129,[2129],派对小马碧琪派_,1,1,0,0,其他,2,,其他,1,小小能登厨,小小能登厨,5,0,1,19,228,280,0,0,0
5182124974,3295,"[3295, 3329, 3331, 3358, 3374, 3381]",Rayn2_Dawn2,6,0,6,4,四川,6,,四川,1,航天技工机器人,航天技工机器人,7,0,1,82,334,5159,0,0,0
5184006096,1643,[1643],十六夜小黑,1,1,0,0,福建,26,,福建,1,不定期更新的摆烂小黑,不定期更新的摆烂小黑,10,0,1,1848,403,644,0,0,0
5187757765,1821,[1821],吾辈的猫薄荷,1,0,1,15,海外,21,美国,海外 美国,1,想养一只叫吾辈的猫,想养一只叫吾辈的猫,9,0,1,32,376,1517,0,0,0
5189733655,3427,[3427],丹青_蛋清,1,1,0,0,湖南,23,郴州,湖南 郴州,0,,,0,0,1,91,339,103,0,1,0
5192838716,1431,[1431],嘴臭骑士V28,1,1,0,0,北京,4,,北京,1,随便转发点东西,随便转发点东西,7,0,1,165,704,2490,0,0,0
5192996475,1316,[1316],火耀天穹,1,1,0,0,北京,4,东城区,北京 东城区,0,,,0,0,1,6,77,10,0,0,6
5196918253,591,[591],微笑是最好的莫样,1,1,0,0,四川,6,成都,四川 成都,0,,,0,0,1,44,182,63,0,0,0
5198773013,537,[537],ringringhappy_666,1,1,0,1,上海,0,浦东新区,上海 浦东新区,1,可接稿：2744928010,可接稿2744928010,13,1,0,109,671,25,0,0,0
5210165672,48,[48],wangxorz,1,1,0,0,其他,2,,其他,0,,,0,0,1,29,87,51,0,0,0
5210902422,3758,[3758],杀杀Keithy,1,0,1,0,广东,12,中山,广东 中山,1,一只胖狐狸老师，喜欢盔甲小动物，详细的改天再说(｡･∀･)ﾉﾞヾ(･ω･。),一只胖狐狸老师喜欢盔甲小动物详细的改天再说,21,17,1,338,265,8670,0,0,0
5211351330,2494,[2494],天才勇者爱吃麦乐鸡块,1,1,0,0,湖北,22,,湖北,1,纯爱战士:超级英雄:无情的cp转发机器,纯爱战士无情的cp转发机器,14,1,0,54,335,6144,0,0,0
5211666694,117,"[117, 3007, 3212]",可怕的喵2333,3,1,2,8,河南,18,驻马店,河南 驻马店,1,互粉互粉~,互粉互粉,4,1,1,67,533,269,0,0,0
5212290753,1762,[1762],小欧梦见蜂蜜色的晨曦,1,1,0,0,海外,21,,海外,1,人間を想像するんだ,人間想像,4,5,1,249,743,2861,0,0,6
5212537362,3117,"[3117, 3773]",Cayde_7,2,1,1,1,其他,2,,其他,1,I have a dream that one day everyone will no longer need to go to work.,I have a dream that one day everyone will no longer need to go to work,55,1,1,694,692,932,0,0,2
5215193495,1124,[1124],凡叶不会烦耶,1,1,0,0,其他,2,,其他,1,独善其身,独善其身,4,0,1,46,186,3,0,0,0
5217403335,1436,"[1436, 1437, 1438, 2655, 2670, 2671, 2672, 3080]",k奇酱,8,0,8,5,其他,2,,其他,1,业余画师,业余画师,4,0,1,36,109,20,0,0,0
5217600226,1597,[1597],knight-妖梦,1,1,0,0,江苏,15,南京,江苏 南京,1,咸鱼,咸鱼,2,0,1,41,769,3410,0,0,0
5219947325,1076,"[1076, 1077]",moyorl,2,2,0,0,其他,2,,其他,0,,,0,0,1,38,131,750,0,0,0
5220720508,2900,"[2900, 2910, 3770]",只是link,3,2,1,21,江苏,15,苏州,江苏 苏州,1,？？？？？？？,,0,7,1,49,181,556,0,0,0
5229117243,220,[220],闻人流葭,1,1,0,0,北京,4,,北京,0,,,0,0,0,126,1602,7652,0,0,0
5230512138,598,[598],真的拎不清,1,1,0,0,海外,21,菲律宾,海外 菲律宾,1,All,All,3,0,1,34,1199,715,0,0,0
5231233086,3799,[3799],孤城慎独,1,1,0,0,海外,21,加拿大,海外 加拿大,1,以德报德，以牙还牙,以德报德以牙还牙,8,1,1,15,8,0,0,0,0
5232698556,274,[274],ToKei酱,1,1,0,0,上海,0,,上海,1,动漫迷，杂食动物啥种类都看，喜欢画画，会发自己画的图,动漫迷杂食动物啥种类都看喜欢画画会发自己画的图,23,3,0,23,132,99,0,0,0
5232765488,3829,[3829],人形自走制冷机器,1,0,1,7,江苏,15,,江苏,1,臭打游戏的,臭打游戏的,5,0,1,91,554,7777,0,0,0
5233956810,3720,[3720],硬币9982号,1,0,1,2,其他,2,,其他,1,业已无法抵达的理想乡,业已无法抵达的理想乡,10,0,1,5485,496,1301,0,0,0
5234350255,1890,[1890],Eerikkk,1,1,0,0,北京,4,西城区,北京 西城区,0,,,0,0,1,29,181,1,0,0,0
5234442510,1573,[1573],叫我夜哩,1,1,0,0,福建,26,厦门,福建 厦门,0,,,0,0,1,9,35,121,0,0,0
5235571561,1685,[1685],-乔鲁诺乔巴拿拿-,1,1,0,0,其他,2,,其他,1,镇魂,镇魂,2,0,0,39,307,2178,0,0,0
5236919282,3741,[3741],paxx21-,1,0,1,3,江苏,15,扬州,江苏 扬州,1,"People life, Ocean wild.",People life Ocean wild,19,2,0,378,862,614,0,0,0
5238014059,3808,[3808],Rasavatam,1,1,0,0,海外,21,日本,海外 日本,1,空,空,1,0,0,107,775,1105,0,0,0
5238123879,6,[6],我原来就是小黑子,1,1,0,0,山东,10,烟台,山东 烟台,1,他只看见外表的结果，而这种结果却已给他很深的印象了。,他只看见外表的结果而这种结果却已给他很深的印象了,24,2,1,10,67,299,0,1,0
5238333786,3222,"[3222, 3261]",斯卡蒂_Skadi,2,0,2,3,江苏,15,,江苏,0,,,0,0,0,85,503,585,0,0,0
5238544188,1374,[1374],AmIlyIsA__GEmINI,1,1,0,0,其他,2,,其他,1,活人令我困惑,活人令我困惑,6,0,0,7,170,3546,0,0,0
5238776728,1393,"[1393, 3537, 3731]",想要有只喵小,3,1,2,2,广东,12,,广东,1,月色真美。,月色真美,4,1,1,38,33,5,0,0,0
5239461293,909,[909],眼科学员,1,1,0,0,四川,6,遂宁,四川 遂宁,1,"It's not them,it'us.",Its not themitus,14,4,1,67,123,367,0,0,0
5239808486,572,[572],double_damn,1,1,0,0,浙江,19,,浙江,1,伪物入嘴巴 真物去他妈,伪物入嘴巴 真物去他妈,10,0,0,53,468,1402,0,0,0
5243263142,3383,[3383],黑暗膜法大祭司,1,0,1,6,其他,2,,其他,1,我就是我,我就是我,4,0,1,81,48,352,0,0,0
5243966486,404,[404],成承承承承承承承,1,1,0,1,江西,16,南昌,江西 南昌,1,彩虹下的世界:彩虹::彩虹:,彩虹下的世界,8,2,1,79,254,48,0,1,0
5245188326,1274,[1274],想吃海底捞要八盘肉,1,0,1,6,云南,1,,云南,1,朱门酒肉臭，路有冻死骨。,朱门酒肉臭路有冻死骨,10,2,0,85,251,769,0,0,0
5247177054,1388,[1388],Arceus-mega,1,1,0,0,其他,2,,其他,0,,,0,0,1,0,164,44,0,0,0
5247828670,2508,[2508],_大大大大大柚子_,1,1,0,0,安徽,9,滁州,安徽 滁州,0,,,0,0,0,80,185,253,0,0,0
5249416826,2923,[2923],比企谷阿华,1,1,0,0,广东,12,深圳,广东 深圳,1,文艺青年,文艺青年,4,0,1,62,892,1605,0,0,0
5249530190,736,[736],三壹喵,1,1,0,1,重庆,30,,重庆,1,废料再利用,废料再利用,5,0,1,28,657,780,0,0,0
5251429887,101,[101],废宅臭打游戏的不会懂人间温柔,1,1,0,1,广东,12,广州,广东 广州,1,音乐是自我陶醉的过程，音乐是所有的救赎。,音乐是自我陶醉的过程音乐是所有的救赎,18,2,1,65,237,191,0,0,0
5251799019,1060,[1060],队友马一枪就开次花,1,1,0,0,湖南,23,长沙,湖南 长沙,1,一只神经兮兮的小狗,一只神经兮兮的小狗,9,0,1,88,303,253,0,0,0
5253239946,1114,[1114],岛边无风,1,1,0,0,江西,16,吉安,江西 吉安,0,,,0,0,1,24,87,102,0,0,0
5253391802,2279,[2279],姜桃的杂货铺,1,1,0,0,山东,10,济南,山东 济南,1,是微风，是晚霞，是心跳，是无可替代。,是微风是晚霞是心跳是无可替代,14,4,1,31,572,139,0,0,0
5254910006,2514,[2514],格兰赛法甲板清洁工黑糖,1,1,0,0,江苏,15,南通,江苏 南通,1,年七怎么还没到,年七怎么还没到,7,0,1,32,151,1151,0,0,0
5259301700,1186,"[1186, 1187, 1188, 1189]",随便的网名_,4,4,0,0,山西,11,太原,山西 太原,0,,,0,0,0,25,14,30,0,0,0
5259700640,1522,[1522],tjdd1,1,1,0,0,其他,2,,其他,0,,,0,0,1,6,65,26,0,0,0
5260747558,1877,[1877],采薇南栅,1,1,0,2,其他,2,,其他,0,,,0,0,0,33,222,86,0,0,0
5264335436,1205,"[1205, 1260]",忧鱼与熊掌,2,2,0,1,江西,16,,江西,1,人们被淹没在信息和无聊琐事的汪洋大海。,人们被淹没在信息和无聊琐事的汪洋大海,18,1,1,33,81,77,0,0,0
5269340641,3296,"[3296, 3300, 3305, 3306, 3307, 3310, 3311, 3312, 3313]",透kun,9,0,9,3,其他,2,,其他,1,´_>`,,0,4,1,156,807,26,0,0,0
5269456322,2957,[2957],灬悠夏曲,1,1,0,0,河南,18,郑州,河南 郑州,0,,,0,0,1,75,50,39,0,0,0
5271343326,599,[599],在的话v我10吃饭,1,1,0,0,其他,2,,其他,0,,,0,0,1,12,8,1,0,0,0
5274298085,3765,[3765],今天充值信仰了吗,1,0,1,0,其他,2,,其他,1,头像by柱柱|纯存图号，不是僵尸粉|和朋友关系稳定，谢谢很闲又不熟的陌生网友写文表示关心，我们现在很好,头像by柱柱纯存图号不是僵尸粉和朋友关系稳定谢谢很闲又不熟的陌生网友写文表示关心我们现在很好,46,5,0,77,413,4611,0,0,6
5277725011,1773,[1773],夕洛lin,1,1,0,0,江苏,15,南京,江苏 南京,0,,,0,0,0,22,149,125,0,0,0
5277946260,487,[487],库-丘林_Alter,1,1,0,1,其他,2,,其他,1,(๑•́ωก̀๑),,0,9,1,44,308,14,0,0,0
5279691376,1190,[1190],政泪,1,1,0,0,天津,7,南开区,天津 南开区,0,,,0,0,1,42,105,195,0,0,0
5283513157,111,[111],圈圈喵酱,1,1,0,0,海外,21,,海外,1,一只相信真爱的猫,一只相信真爱的猫,8,0,0,178,1146,8815,0,0,0
5283676276,1855,[1855],背着吉他的猫6,1,1,0,0,海南,20,海口,海南 海口,0,,,0,0,1,19,35,3,0,0,0
5284734845,575,"[575, 726, 2193]",QWDFRE,3,1,2,5,海外,21,其他,海外 其他,1,233,233,3,0,1,58,125,0,0,0,0
5289929135,920,[920],戏生人主,1,1,0,0,上海,0,,上海,1,哦豁,哦豁,2,0,1,63,123,69,0,0,0
5290562478,3103,[3103],凝调,1,1,0,0,海外,21,日本,海外 日本,0,,,0,0,0,42,161,1175,0,0,0
5290675340,2633,[2633],在下葉孤城,1,1,0,0,甘肃,25,,甘肃,1,转发抽奖的机器人:机器人: 哔卟哔卟,转发抽奖的机器人 哔卟哔卟,13,1,1,111,990,1496,0,0,0
5291782629,546,[546],麻吉麻-,1,1,0,0,江苏,15,,江苏,1,努力变厉害呀,努力变厉害呀,6,0,1,103,228,93,0,0,0
5292258150,2727,[2727],臭瓜12136,1,1,0,0,其他,2,,其他,0,,,0,0,1,41,106,209,0,0,0
5298402488,932,[932],小北方神涯,1,1,0,0,四川,6,成都,四川 成都,1,游戏爱好者 文学爱好者 爱CDC,游戏爱好者 文学爱好者 爱CDC,14,0,1,149,305,105,0,0,0
5300851277,758,[758],ColdAme_凉雨初霁,1,1,0,1,上海,0,黄浦区,上海 黄浦区,1,即使一路上被寒风苛责 仍翘首以盼春天的车辙,即使一路上被寒风苛责 仍翘首以盼春天的车辙,20,0,0,1194,234,1382,0,0,0
5301196700,1285,[1285],Mountain韬,1,1,0,3,其他,2,,其他,1,佐贺NB！,佐贺NB,4,1,1,48,294,566,0,0,0
5301651080,1818,[1818],地狱三俗犬,1,0,1,11,其他,2,,其他,1,哦多么美丽的一颗心,哦多么美丽的一颗心,9,0,1,2177,449,886,0,0,0
5303236318,1147,"[1147, 2480]",胡莱的右手,2,2,0,0,重庆,30,,重庆,1,。,,0,1,1,53,13,10,0,0,0
5306887291,2461,"[2461, 3439]",先自罚一顿火锅,2,0,2,1,广东,12,,广东,1,镇魂,镇魂,2,0,0,137,130,2615,0,0,0
5307801600,244,[244],搞怪阿毛,1,1,0,2,四川,6,成都,四川 成都,0,,,0,0,1,72,91,48,0,0,0
5308228744,458,[458],逃跑到月球后发现,1,1,0,2,广西,13,,广西,1,No,No,2,0,0,13,868,7033,0,0,0
5309111752,13,[13],c跳跳呀,1,1,0,2,其他,2,,其他,0,,,0,0,1,7,56,5,0,0,0
5309172379,3747,[3747],生活不易摆烂不止,1,0,1,3,其他,2,,其他,1,假如我年少有为不自卑,假如我年少有为不自卑,10,0,1,42,51,48,0,0,0
5309324584,1011,[1011],铜仁铝精神状况观测中心分院,1,1,0,0,其他,2,,其他,1,致力于在宣传北苑特产由叶师傅爆炒的凌师傅辣批,致力于在宣传北苑特产由叶师傅爆炒的凌师傅辣批,22,0,1,1451,393,1566,0,0,3
5310156186,700,[700],PlagueXXX,1,1,0,1,海外,21,其他,海外 其他,1,Make us whole.,Make us whole,11,1,1,84,387,1286,0,0,0
5312289833,154,[154],火焰15710,1,1,0,1,其他,2,,其他,0,,,0,0,1,0,120,6,0,0,0
5312742474,1106,[1106],熊拾酒,1,1,0,0,重庆,30,九龙坡区,重庆 九龙坡区,1,他没有眼泪，却被大雨包围,他没有眼泪却被大雨包围,11,1,1,143,866,1861,0,0,0
5315507709,2969,[2969],望宇离痕,1,1,0,1,安徽,9,合肥,安徽 合肥,0,,,0,0,1,79,179,677,0,0,0
5315579009,3363,[3363],不阳光宅男_Dmy,1,0,1,0,云南,1,曲靖,云南 曲靖,0,,,0,0,1,63,103,49,0,0,0
5317686713,2870,[2870],孙笑川吧吧主,1,0,1,4,江苏,15,南京,江苏 南京,0,,,0,0,1,863,344,7,0,0,0
5318580448,1946,[1946],绝世好剑无双枪,1,1,0,0,其他,2,,其他,1,曲中求直,曲中求直,4,0,0,41,37,2800,0,0,0
5318938244,1741,[1741],我对利姆露一心一意,1,1,0,0,安徽,9,淮南,安徽 淮南,0,,,0,0,1,20,47,61,0,0,0
5319495801,2913,[2913],UwithLay,1,1,0,3,江苏,15,,江苏,1,Up!,Up,2,1,1,24,81,17,0,0,0
5321143284,3388,[3388],Anskil,1,0,1,322,山东,10,,山东,1,吐槽box 本微博号所有发言均为胡言乱语 不代表本人真实观点,吐槽box 本微博号所有发言均为胡言乱语 不代表本人真实观点,28,0,1,194,39,6130,0,0,0
5321203077,1154,[1154],小町千岁,1,1,0,0,其他,2,,其他,1,患有严重拖延症的舰R懒提/i wanna作死爱好者/手残沉迷osu的萌新,患有严重拖延症的舰R懒提i wanna作死爱好者手残沉迷osu的萌新,33,2,1,122,447,1253,0,0,0
5322642628,2947,[2947],挺之问原,1,0,1,14,广东,12,,广东,1,热爱生活，心系未来，好好学习✧٩(ˊωˋ*)و✧,热爱生活心系未来好好学习,12,12,1,75,146,438,0,0,0
5323180746,2396,[2396],W-21-End,1,1,0,0,广东,12,梅州,广东 梅州,1,哟,哟,1,0,1,280,743,509,0,0,0
5324466210,2986,[2986],布袋junior,1,1,0,0,其他,2,,其他,0,,,0,0,1,50,13,3,0,0,0
5329601401,690,[690],七号大狼狗,1,1,0,0,河北,17,,河北,1,。,,0,1,1,86,114,22,0,0,0
5332487649,1110,[1110],bgo天下第一,1,1,0,1,江苏,15,南京,江苏 南京,0,,,0,0,1,6,10,5,0,0,0
5334836079,3487,[3487],烤冷面战士-GDP,1,1,0,1,内蒙古,3,呼伦贝尔,内蒙古 呼伦贝尔,1,享受每一天的美好，追寻自己所想的阳光。,享受每一天的美好追寻自己所想的阳光,17,2,1,169,177,2074,0,0,0
5335060445,237,[237],左凡GT,1,1,0,1,四川,6,成都,四川 成都,0,,,0,0,1,48,306,72,0,0,0
5335162662,1601,[1601],不如吃泡面,1,1,0,0,其他,2,,其他,0,,,0,0,1,11,44,53,0,0,0
5335799202,921,[921],DEANSZH,1,1,0,0,福建,26,厦门,福建 厦门,0,,,0,0,1,407,1784,2781,0,0,0
5335963330,2290,[2290],水煮牛肉鱼片,1,1,0,0,湖北,22,,湖北,1,随心所欲,随心所欲,4,0,1,62,161,208,0,0,0
5336256063,131,"[131, 132, 133, 134, 135]",PC端的炮灰战士,5,5,0,7,内蒙古,3,鄂尔多斯,内蒙古 鄂尔多斯,0,,,0,0,1,2,237,98,0,0,0
5336301546,913,[913],吃布洛芬挨打,1,1,0,0,其他,2,,其他,1,对方正在输入,对方正在输入,6,0,1,75,199,8,0,0,0
5336961807,2675,"[2675, 3076]",不喷不禁快乐对线,2,0,2,0,其他,2,,其他,1,上网务必带脑，辩论劳烦有据，人多不是有理,上网务必带脑辩论劳烦有据人多不是有理,18,2,1,5,37,50,0,0,0
5338469576,934,[934],一及万亿,1,1,0,0,上海,0,,上海,0,,,0,0,1,207,225,107,0,0,0
5339223595,659,[659],伊藤今天也不返图,1,1,0,1,广东,12,,广东,1,我凭本事拍的妹，为什么要返图,我凭本事拍的妹为什么要返图,13,1,0,177,334,502,0,0,0
5340211681,3415,[3415],林克sama,1,1,0,0,四川,6,成都,四川 成都,1,ZWB/二毛拍照师,ZWB二毛拍照师,8,1,0,70,397,581,0,0,0
5340228627,2154,"[2154, 2991]",看门道哥,2,2,0,1,浙江,19,杭州,浙江 杭州,0,,,0,0,1,15,133,943,0,0,0
5340495826,2050,[2050],灯若眠,1,1,0,0,北京,4,,北京,1,君子易处 小人难防,君子易处 小人难防,8,0,0,56,120,613,0,0,0
5340921871,1297,[1297],冷眸---Sou,1,1,0,0,福建,26,厦门,福建 厦门,0,,,0,0,1,12,38,8,0,0,0
5341759105,1218,[1218],辰魂112,1,1,0,0,其他,2,,其他,0,,,0,0,1,30,39,0,0,0,0
5342905164,3147,[3147],太原俊后生,1,1,0,18,山西,11,太原,山西 太原,1,爱吃爱玩爱逃课,爱吃爱玩爱逃课,7,0,1,249,256,4395,0,0,0
5342933478,3518,[3518],忘玩,1,0,1,1,江苏,15,南京,江苏 南京,1,返璞归真,返璞归真,4,0,1,195,580,691,0,0,0
5343121203,2617,[2617],-死徒-,1,1,0,0,四川,6,成都,四川 成都,0,,,0,0,1,50,1326,5689,0,0,0
5344166774,2978,[2978],收音机今天关机了吗,1,1,0,0,福建,26,南平,福建 南平,1,只想好好过好现在的生活,只想好好过好现在的生活,11,0,0,114,1888,1463,0,0,0
5346754777,1378,[1378],狠狠的把id给,1,1,0,0,福建,26,,福建,1,给小号！,给小号,3,1,1,125,531,3777,0,0,0
5346903674,2075,[2075],lzcxhxhxh,1,1,0,0,其他,2,,其他,0,,,0,0,1,23,193,55,0,0,0
5347290534,1935,[1935],一个爪爪,1,1,0,0,其他,2,,其他,1,:男性符号:,,1,1,1,203,849,7680,0,0,0
5347885675,1086,[1086],擅长摸鱼的friends,1,1,0,0,北京,4,,北京,1,正在保养头发的现役程序猿,正在保养头发的现役程序猿,12,0,1,360,615,6526,0,0,0
5351285191,2797,[2797],振Bryant,1,1,0,0,云南,1,红河,云南 红河,1,MVP！！！FMVP！！！Champions！！！,MVPFMVPChampions,16,9,0,396,4504,48255,0,0,0
5352600336,673,[673],卢本开_55挂,1,1,0,2,其他,2,,其他,0,,,0,0,1,5,38,2,0,0,0
5352934250,1670,[1670],___屉攸___,1,1,0,0,天津,7,,天津,1,眼中容不得沙子,眼中容不得沙子,7,0,1,42,762,831,0,0,0
5356368101,3472,[3472],夜色依然在,1,1,0,0,山西,11,,山西,1,征途漫漫，惟有奋斗！,征途漫漫惟有奋斗,8,2,0,171,408,5677,0,0,0
5356469720,1428,"[1428, 1434, 1441, 1444, 1453, 1454, 1455, 1456, 1458, 1462, 1463, 2320, 2322, 2326, 2392, 2554, 2556, 2559, 2561, 2571, 2574, 2576, 2577, 2582, 2585, 2588, 2591, 2594, 2598, 2600, 3018, 3024, 3028, 3030, 3038, 3043, 3047, 3048, 3049, 3051, 3063, 3065, 3067]",error1980,43,2,41,117,江苏,15,无锡,江苏 无锡,1,pixiv同名。画画是兴趣，我不懂什么正义，遇到喷子和无脑口嗨会直接拉黑。,pixiv同名画画是兴趣我不懂什么正义遇到喷子和无脑口嗨会直接拉黑,33,4,1,10769,897,1865,1,1,0
5356975494,2521,[2521],让我化身锦鲤叭,1,1,0,0,其他,2,,其他,1,奖,奖,1,0,0,12,312,140,0,0,0
5357632479,2661,[2661],天呐你可真二,1,0,1,12,上海,0,,上海,0,,,0,0,0,81,207,186,0,0,0
5358017929,3412,[3412],纆隽,1,1,0,0,山东,10,,山东,0,,,0,0,0,64,91,16,0,0,0
5359746061,3142,[3142],咯噔胖次,1,1,0,0,江苏,15,徐州,江苏 徐州,1,被水淹没，不知所措,被水淹没不知所措,8,1,1,200,1003,7356,0,0,0
5360381540,3660,[3660],魔王的漫画书,1,0,1,4,其他,2,,其他,1,这个人很懒，什么都没有画。,这个人很懒什么都没有画,11,2,0,676,604,24,0,0,0
5360752838,15,[15],逗你逗你2014,1,1,0,0,山东,10,济南,山东 济南,1,阿槑,阿槑,2,0,0,37,122,132,0,0,0
5360978807,1799,[1799],zzzdvvvvvvvvvv,1,1,0,0,海外,21,,海外,0,,,0,0,1,82,748,2,0,0,0
5362510485,2936,[2936],弑殇童话,1,1,0,0,浙江,19,湖州,浙江 湖州,1,死宅游戏爱好者，略微手残，喜欢为爱买单,死宅游戏爱好者略微手残喜欢为爱买单,17,2,1,10,48,659,0,0,0
5364082494,2236,[2236],八雲雲_,1,1,0,0,云南,1,昆明,云南 昆明,1,LOL菜玩家；蹦蹦蹦秃头玩家；火锅死忠；奶茶本命。,LOL菜玩家蹦蹦蹦秃头玩家火锅死忠奶茶本命,21,4,0,10,56,275,0,0,0
5365385213,1732,"[1732, 1734]",ZoCoCo_CN,2,2,0,1,上海,0,,上海,1,人生真是一个迷,人生真是一个迷,7,0,1,56,683,1235,0,0,0
5365824140,886,[886],我当然想你啊,1,1,0,0,安徽,9,蚌埠,安徽 蚌埠,1,凌晨四点，我看见海棠花未眠,凌晨四点我看见海棠花未眠,12,1,1,432,130,9,0,0,0
5366105304,2872,[2872],Morty9999,1,0,1,0,海外,21,,海外,1,烦躁,烦躁,2,0,1,30,491,374,0,0,0
5366817895,1105,[1105],羊好吃,1,1,0,0,北京,4,东城区,北京 东城区,1,乔西/ff14/bjd新手壮士,乔西ff14bjd新手壮士,13,2,0,2273,326,864,0,0,0
5367044363,3442,[3442],ZoumaWss,1,1,0,0,其他,2,,其他,1,我又怎么会在意他人的看法呢,我又怎么会在意他人的看法呢,13,0,1,51,2026,1386,0,0,0
5369278155,628,[628],Phobiaed,1,1,0,0,海外,21,,海外,1,大爷,大爷,2,0,1,39,58,6,0,0,0
5370997298,3523,"[3523, 3561, 3630, 3633, 3636, 3647, 3649, 3652, 3657, 3663, 3665, 3667]",松饼加炼乳,12,0,12,27,海外,21,,海外,1,这可怎么办,这可怎么办,5,0,1,50,506,2483,0,1,0
5374207734,25,[25],派大星变美乃滋,1,1,0,0,广西,13,南宁,广西 南宁,1,心有山海，静而不争。,心有山海静而不争,8,2,1,0,85,7,0,1,0
5377673856,3201,[3201],就是诚明呀,1,0,1,7,上海,0,浦东新区,上海 浦东新区,0,,,0,0,1,7,29,1,0,0,0
5379175475,422,[422],幼儿园园霸52758,1,1,0,1,北京,4,东城区,北京 东城区,0,,,0,0,1,12,174,232,0,0,0
5380002709,3421,[3421],爾東_CC,1,1,0,0,广东,12,广州,广东 广州,1,我的小树洞。,我的小树洞,5,1,0,16,243,715,0,0,0
5381951166,3503,[3503],千变万夏丶,1,1,0,0,江苏,15,南京,江苏 南京,1,一伞一笑风正暖，叶随秋去不知寒。,一伞一笑风正暖叶随秋去不知寒,14,2,1,124,664,1757,0,1,0
5384377410,2181,[2181],多幸运在这里,1,1,0,0,浙江,19,台州,浙江 台州,0,,,0,0,1,49,108,311,0,0,0
5385335843,1341,[1341],掰筷子,1,1,0,0,其他,2,,其他,0,,,0,0,1,7,22,21,0,0,0
5387299974,322,"[322, 2558]",尅埜,2,1,1,3,江苏,15,,江苏,1,黄粱一梦,黄粱一梦,4,0,1,18,252,7,0,0,0
5387430870,2417,"[2417, 3354]",L_Wanna,2,0,2,1,山东,10,,山东,0,,,0,0,1,106,439,1489,0,0,0
5388597011,1093,[1093],SuGAgASA,1,1,0,2,其他,2,,其他,1,暴躁的一匹 嘎～,暴躁的一匹 嘎,6,1,1,764,83,110,0,0,0
5390280053,1923,[1923],白十GG,1,1,0,0,山东,10,青岛,山东 青岛,1,国际顶级沙雕鉴赏师,国际顶级沙雕鉴赏师,9,0,1,40,225,212,0,0,0
5390320652,2085,[2085],-吸魂鬼-,1,1,0,0,海外,21,俄罗斯,海外 俄罗斯,0,,,0,0,1,22,88,181,0,0,0
5390943214,1005,[1005],Gemdreamer·PI,1,1,0,0,其他,2,,其他,0,,,0,0,1,27,314,171,0,0,0
5391754967,661,[661],能吃的香菜,1,1,0,0,江苏,15,苏州,江苏 苏州,0,,,0,0,1,16,303,9,0,0,0
5392233512,1535,[1535],MISakamikoto20001,1,1,0,0,湖北,22,武汉,湖北 武汉,0,,,0,0,1,29,66,26,0,0,0
5395537837,2203,[2203],多功能彩笔,1,1,0,0,福建,26,龙岩,福建 龙岩,0,,,0,0,1,95,145,4595,0,0,0
5398082895,721,"[721, 2315, 2316, 2317, 2318, 2677, 2678, 2679, 2680, 2681]",很休闲的玩家,10,0,10,4,山东,10,东营,山东 东营,0,,,0,0,1,49,193,181,0,0,0
5398451897,2871,[2871],不犯中二就犯病,1,0,1,13,陕西,31,,陕西,1,啊啦啦，果然昵称和简介是最难填的资料没有之一,啊啦啦果然昵称和简介是最难填的资料没有之一,21,1,1,9,101,8,0,0,0
5401128817,1206,[1206],SUNHANNIBA,1,1,0,0,河南,18,,河南,1,既然扛起来了，就走下去,既然扛起来了就走下去,10,1,1,183,546,1,0,0,0
5401390673,2257,[2257],尘归尘封,1,1,0,0,安徽,9,合肥,安徽 合肥,1,我一直以为人是慢慢变老的，其实不是，人是一瞬间变老的。,我一直以为人是慢慢变老的其实不是人是一瞬间变老的,24,3,1,46,166,6,0,0,0
5402741580,755,[755],palleed,1,1,0,0,其他,2,,其他,0,,,0,0,1,0,28,3,0,0,0
5403523615,2667,[2667],黑疯佬先生,1,1,0,0,广东,12,,广东,0,,,0,0,1,22,13,7,0,0,0
5403575956,2568,[2568],kekelegume,1,0,1,0,辽宁,29,大连,辽宁 大连,1,杀马特团长在此,杀马特团长在此,7,0,0,10,108,16,0,0,0
5403713058,3549,[3549],健身房常驻混子,1,0,1,2,海外,21,,海外,0,,,0,0,1,298,145,383,0,0,0
